,conversion
1674066,0
10022200,0
8293025,0
9223679,0
13022704,0
13251326,0
10321401,0
9973548,0
9889585,0
1344616,0
1422454,0
8660756,0
4254390,0
13503512,0
825835,0
11053205,0
7352277,0
10130524,0
4194048,0
9580075,0
11661729,0
1291379,0
5321987,0
7815253,0
8788593,0
12392657,0
5409946,0
12841602,0
6749185,0
112446,0
3317287,0
7554951,0
7567115,0
13707417,0
3418155,0
889674,0
5937236,0
3744923,0
11544724,0
13673945,0
8398088,0
11143814,0
7153425,0
8395361,0
5093949,0
11369742,0
6525319,0
6115383,0
725837,0
3509339,0
380860,0
9964136,0
5551601,0
12148209,0
8878442,0
8034203,0
3094362,0
6376889,0
4285209,0
9019559,0
8712723,0
2817375,0
731766,0
13130275,0
12387464,0
2438721,0
5705270,0
7366057,0
8574367,0
2925935,0
7771224,0
3358509,0
12602707,0
5919389,0
2447685,0
7506016,0
10007716,0
11870254,0
8986157,0
2751191,0
11018490,0
12972865,0
11814021,0
9127342,0
11574662,0
11594258,0
2215221,0
2356835,0
6117584,0
7047492,0
1821520,0
2893882,0
5205135,0
5485647,0
9528533,0
6143665,0
657468,0
4870486,0
12275848,0
9753121,0
5855254,0
10791029,0
3940154,0
8220472,0
6493570,0
8580891,0
8582146,0
9377389,0
833054,0
352156,0
900153,0
10553464,0
8700357,0
1812088,0
8102693,0
6853330,0
8956236,0
10767452,0
7809814,0
6852589,0
13059379,0
12114567,0
5287813,0
11926194,0
5146391,0
13816756,0
10110810,0
10626354,0
12553261,0
12482599,0
1202701,0
6106824,0
4006493,0
10395072,0
9304389,0
13515457,0
13567338,0
12473339,0
6872419,0
6395224,0
5975581,0
10872995,0
10657838,0
3855893,0
3269394,0
13822415,0
1026168,0
10860041,0
5220745,0
1383101,0
7637852,0
3181292,0
3246910,0
3796025,0
13236506,0
1010042,0
2330306,0
11244804,0
10331202,0
9214972,0
9965889,0
5549706,0
11896881,0
9165759,0
1656154,0
8826284,0
5377858,0
13932995,0
8423230,0
12504037,0
7116161,0
5208704,0
8568743,0
1675227,0
7596397,0
5043550,0
4638,0
6710278,0
6646001,0
787339,0
9646230,0
12852482,0
9230923,0
8982566,0
10152235,0
10619725,0
4493683,0
13837404,0
5790625,0
6934456,0
4525692,0
13476808,0
3626900,0
5416536,0
5239933,0
11179946,0
9337443,0
9872994,0
420196,0
1525295,0
2762113,0
1344385,0
12368570,0
13532205,0
6399661,0
4389970,0
10627560,0
5783843,0
3651072,0
10389187,0
156881,0
3213393,0
9803034,0
6305004,0
4752047,0
12841970,0
7794631,0
7708091,0
8293749,0
9540338,0
11269534,0
9018881,0
7371024,0
10677140,0
1920459,0
4871978,0
6666814,0
4295834,0
12002201,0
2705090,0
6700849,0
4063686,0
4272430,0
5937179,0
3450885,0
748163,0
7493717,0
11687070,0
12767210,0
12733569,0
5680989,0
12467841,0
10933302,0
7001988,0
2331336,0
1359924,0
3058362,0
1083677,0
12065381,0
9515422,0
4559681,0
7581206,0
12718582,0
5112110,0
3638300,0
1287284,0
1945364,0
1494430,0
1680814,0
1430477,0
8987070,0
13090589,0
12551425,0
5600949,0
5104709,0
6686879,0
12300639,0
4378352,0
5882199,0
4128314,0
1197029,0
9447849,0
4451803,0
12412902,0
5831035,0
12313006,0
7685923,0
8900610,0
1781251,0
1720283,0
6781070,0
2755620,0
8459522,0
9637721,0
7835770,0
13310352,0
9890980,0
619724,0
8225665,0
4271066,0
8415360,0
13220497,0
2217800,0
7254336,0
8023715,0
8342713,0
5770441,0
11626055,0
1732703,0
11125588,0
5256552,0
2401219,0
4912517,0
5043382,0
13437760,0
7500651,0
11290850,0
6681906,0
10861064,0
12932257,0
10556577,0
11250294,0
4140525,0
6062402,0
8100367,0
4403779,0
749506,0
491536,0
2421750,0
7187583,0
11740536,0
6924859,0
11080796,0
8356647,0
3836755,0
2679604,0
11685620,0
252038,0
1200450,0
10717327,0
647975,0
2751907,0
8334332,0
4760967,0
6590992,0
11696301,0
10710763,0
1147989,0
5531927,0
7880597,0
9042773,0
11044147,0
3779472,0
6609605,0
6426862,0
1875967,0
2830839,0
12188930,0
8392795,0
10749128,0
7394497,0
1984584,0
4786202,0
3027695,0
13079361,0
6381205,0
713832,0
2290954,0
12826839,0
7242775,0
7263358,0
4203012,0
9461133,0
12188854,0
12692135,0
7712028,0
3296560,0
4312605,0
7235951,0
11557145,0
11147002,0
11340975,0
88098,0
13375064,0
443872,0
6225882,0
9556175,0
11109160,0
4913452,0
8071115,0
4150793,0
11044043,0
8988917,0
4253597,0
2021014,0
11276375,0
8478811,0
6429879,0
4142584,0
2495990,0
3609372,0
8175965,0
12151285,0
2728029,0
7292711,0
10761246,0
10434221,0
5101240,0
3317141,0
5295262,0
13188370,0
6586129,0
10509350,0
10815046,0
13746873,0
13881583,0
221013,0
1794628,0
8978770,0
12883922,0
10221676,0
12922876,0
6602901,0
7324268,0
4013547,0
1359540,0
13081329,0
201558,0
1283519,0
6223253,0
10639322,0
7911560,0
255320,0
10255079,0
5770523,0
943881,0
9871561,0
10943620,0
13363930,0
7647731,0
336935,0
12211430,0
1701301,0
9171998,0
11380093,0
13037431,0
408985,0
8554139,0
3676304,0
2174270,0
12651423,0
3568059,0
402543,0
10688400,0
6265769,0
12020815,0
10411545,0
10516432,0
13643369,0
11011638,0
6330736,0
9450921,0
13165490,0
4794375,0
3946111,0
13432040,0
10421589,0
6157266,0
3854773,0
8434751,0
1160619,0
98673,0
3804672,0
13128333,0
12860435,0
7752327,0
677934,0
3533450,0
6782120,0
10445600,0
4518370,0
8784132,0
12959952,0
8403144,0
10108309,0
8942646,0
772050,0
4915867,0
10003555,0
108916,0
3532958,0
7112005,0
8684717,0
12754797,0
7542721,0
7082981,0
339665,0
12504823,0
5658703,0
9153738,0
6293116,0
9530605,0
9839947,0
11604757,0
9828491,0
2865980,0
9992529,0
995776,0
10407090,0
671293,0
4845350,0
10712052,0
5539139,0
6895035,0
8641531,0
13267918,0
9691321,0
7396222,0
12061603,0
1728904,0
2303907,0
6553341,0
8303106,0
12599270,0
2052731,0
6754222,0
12454232,0
1598636,0
2059453,0
662053,0
80025,0
13805740,0
4562730,0
8675221,0
10207966,0
790831,0
13684697,0
10228246,0
353433,0
6908725,0
5314934,0
3999372,0
11028620,0
13722128,0
8330877,0
9358786,0
11201385,0
7743804,0
10218528,0
13451982,0
3448126,0
2989281,0
5988321,0
4730351,0
141758,0
4697742,0
10490249,0
10452018,0
12704293,0
3594227,0
3792239,0
11132235,0
4031887,0
3680778,0
2179636,0
5850140,0
5950538,0
10202998,0
794174,0
11362463,0
6575270,0
3372168,0
11971980,0
9936545,0
2201282,0
4579797,0
9359680,0
4319176,0
2134025,0
13128155,0
434101,0
4141601,0
10798243,0
1625746,0
2067971,0
2572806,0
5736431,0
7182040,0
11490550,0
5749232,0
2347562,0
8518916,0
4714384,0
11595143,0
4373686,0
1153366,0
558229,0
3969696,0
9472365,0
13023673,0
3122083,0
5936656,0
10349826,0
1450059,0
11380484,0
12759854,0
3193,0
5099192,0
10422621,0
3163888,0
6615317,0
8249073,0
11693832,0
441923,0
12732027,0
1526812,0
3374925,0
10175767,0
10719107,0
9791526,0
9785706,0
10768872,0
5284267,0
1728536,0
4627703,0
1985276,0
4830790,0
9884916,0
371858,0
7950480,0
5673092,0
9258184,0
3734493,0
5537439,0
13850462,0
3066400,0
7228721,0
9481642,0
12395365,0
211286,0
13756227,0
38960,0
13486426,0
6915927,0
3353461,0
48910,0
11672934,0
69226,0
4244711,0
12020391,0
9067507,0
6737207,0
3987261,0
10487336,0
5615015,0
11785897,0
1616186,0
5889664,0
128656,0
12775997,0
893967,0
721816,0
4002614,0
8808120,0
3987200,0
11787963,0
12870517,0
521596,0
96578,0
11057684,0
10223318,0
2909937,0
5548227,0
10252548,0
27749,0
2713264,0
5553748,0
8208335,0
1813048,0
10085861,0
5874689,0
11870691,0
9844701,0
5773131,0
4359119,0
11358048,0
10928124,0
12634245,0
7085001,0
13402027,0
8328310,0
3258493,0
8736881,0
3663440,0
12820072,0
2408967,0
11536946,0
3307680,0
4144088,0
12984308,0
8802074,0
892063,0
2045246,0
83917,0
8407586,0
1947669,0
12697022,0
11878983,0
12986211,0
11983380,0
4564939,0
12742268,0
9020657,0
1763660,0
7404160,0
4745060,0
9988777,0
1841889,0
10522577,0
4488373,0
6204692,0
2091345,0
621658,0
9195347,0
10704778,0
5231751,0
8951148,0
7493019,0
7831225,0
13181817,0
5065800,0
3483646,0
6800303,0
12085569,0
6803283,0
2745230,0
569297,0
3383309,0
12635993,0
11505607,0
11175151,0
1003089,0
7572579,0
11789327,0
9280497,0
2968796,0
8800496,0
8544593,0
13883927,0
10431971,0
7790230,0
12806409,0
4661633,0
3764328,0
716869,0
11249271,0
10787572,0
6561631,0
6506842,0
4575963,0
4502725,0
2848746,0
4293037,0
1945315,0
5389264,0
9671113,0
8257649,0
4092854,0
10722226,0
9608563,0
9220704,0
12431746,0
12573629,0
7396012,0
485428,0
3619842,0
6475124,0
5141835,0
2667953,0
3513396,0
3626161,0
9279844,0
4566844,0
11391987,0
12984081,0
3576978,0
1577400,0
709300,0
11247244,0
8594713,0
3939792,0
12602801,0
13870826,0
3370482,0
5418568,0
8205292,0
4379571,0
9421062,0
9234675,0
8902829,0
11322254,0
12795715,0
4928596,0
8411187,0
12289226,0
773452,0
3244116,0
611062,0
897840,0
2386157,0
7546275,0
7093638,0
13899504,0
3215260,0
944656,0
11494074,0
8782039,0
11943947,0
12599065,0
9375652,0
358834,0
3935209,0
1420847,0
4136782,0
9366102,0
785969,0
7173098,0
7340690,0
11448635,0
4397851,0
11938617,0
13314409,0
1147115,0
12510911,0
3583890,0
9038346,0
6777132,0
5534345,0
11672208,0
9540328,0
13830453,0
3242266,0
2863293,0
10162586,0
5006938,0
11022895,0
11755391,0
11103971,0
8250949,0
4587138,0
11427815,0
13527480,0
5494768,0
11553168,0
11771466,0
779775,0
7590427,0
10997754,0
7125530,0
5524356,0
107112,0
12371189,0
2674407,0
1886723,0
2063761,0
7734724,0
8263416,0
13202591,0
11203840,0
2891656,0
3871471,0
6448937,0
1684922,0
12826992,0
11913459,0
2587601,0
12542241,0
2574397,0
996284,0
6481621,0
11344318,0
12433321,0
8690641,0
416488,0
6831239,0
12506304,0
4623860,0
13355439,0
958664,0
5319888,0
7612655,0
2047341,0
7580656,0
1560237,0
10150895,0
1082090,0
9336268,0
12952465,0
9139193,0
5508942,0
877921,0
6394565,0
10656904,0
11466344,0
7839573,0
10526557,0
11567823,0
13749928,0
6183583,0
6115894,0
6951938,0
4303316,0
3323131,0
1904484,0
11237853,0
13097984,0
12451866,0
4304915,0
12732335,0
2089930,0
8624028,0
137223,0
4641538,0
8667337,0
1970033,0
9890345,0
8369124,0
3269549,0
4952556,0
12837258,0
5704973,0
11519439,0
10330686,0
13890054,0
12162350,0
13187375,0
8463884,0
5185743,0
13245219,0
6272295,0
4659085,0
2043682,0
923139,0
11587026,0
3191785,0
1823531,0
7636138,0
535669,0
3776854,0
6828179,0
4276545,0
13300677,0
5623336,0
13564516,0
7851351,0
7785474,0
9286883,0
5880270,1
13767185,0
11963058,0
5616316,0
815209,0
11814815,0
8669942,0
12601643,0
5824525,0
10210896,0
735327,0
3641008,0
885058,0
176538,0
9108186,0
8034181,0
10666748,0
7251528,0
8289711,0
12614304,0
6330578,0
5592536,0
12570771,0
9792944,0
12373183,0
1817422,0
962764,0
4518367,0
8768801,0
12712110,0
13618974,0
10832280,0
8752636,0
10330488,0
12642525,0
4174724,0
9504920,0
11395776,0
6848491,0
10781844,0
10726187,0
10705496,0
2069203,0
994399,0
11515608,0
13708203,0
10513073,0
12684886,0
182654,0
6524557,0
5292051,0
265247,0
494045,0
8010044,0
4889939,0
13149066,0
11375636,0
11237551,0
3075931,0
2018985,0
8987773,0
4417445,0
7355958,0
7240668,0
9949569,0
7987566,0
4586513,0
502924,0
5765748,0
4695251,0
7622133,0
138327,0
5893884,0
6255811,0
1453357,0
3025618,0
10575321,0
270865,0
2995773,0
3127952,0
4552360,0
7876029,0
11487136,0
3432774,0
2758439,1
1216868,0
6489895,0
1261446,0
9564053,0
12021149,0
4995286,0
7380635,0
1553407,0
13833685,0
8246294,0
9239415,0
6112558,0
1630427,0
4642830,0
5741766,0
5720477,0
5544225,0
8087611,0
11035854,0
3952185,0
3414595,0
777018,0
698044,0
5431249,0
7979814,0
12840696,0
10320195,0
6367488,0
5663128,0
5390202,0
5219325,0
11111513,0
1689252,0
11944067,0
7976183,0
9483453,0
12258199,0
1302442,1
5757780,0
2080765,0
11795772,0
1296754,0
5576534,1
7863228,0
6939056,0
6420576,0
3932202,0
2196152,0
1175282,0
12720984,0
12212884,0
10202634,0
6204438,0
5332392,0
12138931,0
6783939,0
10035680,0
12352606,0
1123904,0
3560963,0
474937,0
6015175,0
2835057,0
3800163,0
5787269,0
10623863,0
1450301,0
2481386,0
1412429,0
3999050,0
5707435,0
6128462,0
13955073,0
2668907,0
4296725,0
13547153,0
1943923,0
12213796,0
11041385,0
8163247,0
1349818,0
8033435,0
6856679,0
957283,0
1965096,0
4122652,0
10046424,0
13295429,0
1416911,0
5976409,0
4564847,0
12455844,0
6191527,0
8778371,0
1520041,0
9078365,0
5383599,0
13755405,0
1240340,0
5432167,0
8331535,0
2261645,0
13010140,0
7239652,0
12041540,0
5647115,0
1052495,0
12188566,0
4608157,0
12969061,0
9233340,0
7747010,0
7286234,0
12113890,0
10154266,0
12877352,0
4752562,0
4476158,0
10588293,0
4855657,0
1848062,0
857479,0
5124934,0
9127787,0
8672280,0
9985697,0
2983030,0
9234525,0
1949500,0
4808224,0
7858877,0
8890196,0
5188986,0
4129483,0
13317303,0
5640798,0
8862991,0
3402142,0
8505343,0
7579577,0
3113468,0
1299373,0
2949963,0
6677305,0
7469233,0
9580345,0
4149177,0
5681454,0
3669732,0
703211,0
2398946,0
651851,0
6094661,0
2990635,0
10254751,0
4336223,0
6256389,0
10336353,0
13952222,0
166096,0
5589970,0
12401638,0
10481830,0
6761846,0
3752425,0
9859306,0
10844016,0
609283,0
8263560,0
13764889,0
5148016,0
10497731,0
12604535,0
1929723,0
3209870,0
10881535,0
13400685,0
7722345,0
11019972,0
7033133,0
6187581,0
4212790,0
2419146,0
5804286,0
11121591,0
140629,0
3683886,0
2331470,0
12982812,0
3266944,0
1637814,0
13830539,0
3792698,0
5207988,0
3039481,0
3482408,0
11835052,0
6015792,0
11603851,0
6731660,0
5290935,0
8860488,0
10926931,0
6332842,0
3214248,0
6998670,0
2923126,0
5507785,0
2916404,0
2931824,0
3055853,0
9670538,0
7969961,0
10041553,0
6367272,0
7102506,0
13399186,0
9435986,0
3655132,0
550045,0
9337779,0
1960848,0
3750921,0
3162830,0
6561834,0
4719025,0
7433704,0
8979559,0
1569842,0
5656328,0
6121873,0
13833433,0
7136310,0
10391708,0
11669341,0
12288823,0
3959252,0
1957329,0
5085394,0
4075537,0
100526,0
3672901,0
8196703,0
10443873,0
10862301,0
13390133,0
7186377,0
5463720,0
6913841,0
918152,0
5213695,0
13099465,0
2904052,0
9846323,0
1552996,0
746510,0
6718652,0
12382159,0
2800725,0
5956059,0
9753784,0
10662990,0
12559414,0
9854407,0
2516034,0
2175522,0
10962557,0
8732893,0
9090755,0
9031774,0
2829863,0
10042341,0
8905027,0
2806519,0
6724870,0
9453169,0
2083089,0
7447069,0
6466954,0
10390693,0
4851835,0
13893122,0
6686816,0
3306103,0
8508362,0
5514318,0
9733126,0
13737168,0
11711196,0
13508794,0
6677253,0
10010411,0
4944542,0
13100792,0
10965420,0
4698665,0
4458259,0
13113148,0
1955944,0
1076504,0
632746,0
5421547,0
13284557,0
2561884,0
3132231,0
3913340,0
1708834,0
13059224,0
8624850,0
8071820,0
12867000,0
10465322,0
1333946,0
4244760,0
9902659,0
1537811,0
10722459,0
7488672,0
7420916,0
5062027,0
7594649,0
2074736,0
13385732,0
2200546,0
3101803,0
9159001,0
13048720,0
13405901,0
9447516,0
6999763,0
3970114,0
2504792,0
5955646,0
736142,0
11382406,0
7190626,0
3571559,0
4905167,0
1492416,0
8097210,0
2295299,0
4403382,0
9242652,0
8714014,0
13946436,0
3721721,0
10342210,0
8863940,0
1965869,0
4595059,0
10074936,0
5593011,0
7786201,0
10217519,0
7776709,0
7181952,0
3122405,0
7099411,0
8886768,0
6158502,0
11426174,0
4492501,0
868271,0
5757728,0
3141816,0
5145716,0
6176616,0
5214445,0
6766041,0
13610996,0
13797479,0
6373648,0
7857241,0
11694957,0
3943271,0
4337824,0
9414199,0
10746541,0
1944556,0
4745834,0
13652574,0
5781002,0
1524375,0
4319227,0
8055509,0
5585636,0
7319521,0
3339176,0
9342914,0
9856702,0
13944710,0
12059489,0
4327903,0
11076699,0
2901028,0
4666257,0
726292,0
7795978,0
1461724,0
1514495,0
12649720,0
12762685,0
11400614,0
13104637,0
13650156,0
7777851,0
4987639,0
522942,0
11862574,0
11479748,0
13039161,0
5211021,0
900674,0
4861103,0
13589190,0
2813215,0
7983160,0
3912362,0
7838444,0
2729004,0
6327635,0
1504490,0
4997112,0
11536602,0
10499597,0
9180020,0
3297957,0
5874828,0
5598677,0
894924,0
13830049,0
4609184,0
12289705,0
827616,0
3288284,0
13486301,0
10248775,0
2289527,0
8840648,0
7042767,0
1500133,0
7799046,0
1112736,0
11069867,0
7523150,0
5572027,0
2744144,0
1570285,0
12392212,0
211942,0
9957073,0
13374508,0
9495985,0
12706989,0
4235963,0
11106826,0
5340208,0
1670127,0
8973385,0
4993160,0
8534579,0
12932647,0
9884744,0
4474714,0
393055,0
11229260,0
3665359,0
265387,0
8306524,0
5920532,0
7360348,0
5778592,0
1875807,0
10552574,0
11041148,0
10490591,0
7917021,0
9161693,0
5770716,0
6510220,0
11465682,0
760278,0
5763538,0
4969555,0
1935515,0
7765531,0
6994941,0
50639,0
2030672,0
11695519,0
10108794,0
2498007,0
7362424,0
12524668,0
12562597,0
6021614,0
1233504,0
2210959,0
4023901,0
8463604,0
4773636,0
7712361,0
4165662,1
8033442,0
6961851,0
665646,0
4829763,0
9712440,0
12463652,0
4349031,0
7166839,0
13206315,0
8794176,0
7378392,0
3740986,0
12886519,0
8760625,0
5319325,0
10207909,0
10118108,0
4870578,0
1037256,0
12816900,0
12658159,0
4691932,0
5047596,0
9801194,0
5867012,0
11003454,0
13192372,0
2649034,0
12352790,0
4600728,0
12013825,0
8278373,0
1275990,0
3201621,0
413274,0
11060456,0
11718838,0
4061620,0
12516512,0
541943,0
4955321,0
4493504,0
3499462,0
4920632,0
3181227,0
12019495,0
7141117,0
1232010,0
6322502,0
11564575,0
6011530,0
13880950,0
8285966,0
5397946,0
3920027,0
1832572,0
3077195,0
3182411,0
1302567,0
4335719,0
2953968,0
9148474,0
8553967,0
11402308,0
6801485,0
7744921,0
3193869,0
4363347,0
10483504,0
13118101,0
8305609,0
11563724,0
5780390,0
12431215,0
3496161,0
5127440,0
9478718,0
11891359,0
1155429,0
1946672,0
2268691,0
10637740,0
13684782,0
4674553,0
3932115,0
357463,0
2294747,0
190457,0
11190021,0
12872720,0
1633455,0
10555013,0
7496586,0
5941887,0
8998305,0
4292884,0
12776569,0
1524199,0
2879783,0
12543578,0
12881906,0
6762815,0
5096951,0
7369554,0
8721895,0
4719319,0
5827135,0
10217045,0
2880154,0
2898101,0
7121834,0
13659729,0
8614411,0
8854480,0
4472043,0
7503381,0
9107296,0
8865387,0
11598650,0
9683950,0
667059,0
6843884,0
7480985,0
10836414,0
1176674,0
7147,0
3478567,0
362331,0
1326345,0
8593112,0
7869142,0
12144556,0
6383940,0
7106981,0
4889598,0
2627257,0
9671460,0
7027980,0
338141,0
1018150,0
3356498,0
13656187,0
2452331,0
12878165,0
8200801,0
1498202,0
12040218,0
3457850,0
6918215,0
13207541,0
70068,0
12298042,0
5439923,0
10870972,0
3365854,0
2290115,0
4784187,0
5415954,0
9392952,0
1997931,0
12593182,0
10950571,0
12348613,0
5605779,0
8385127,0
5089108,0
5363761,0
5864920,0
11962226,0
422409,0
11738474,0
6417707,0
164712,0
1476461,0
7909605,0
480241,0
610044,0
7351827,0
6448116,0
11429262,0
13678761,0
786246,0
6726435,0
2845220,0
9278807,0
2005322,0
9452070,0
12030696,0
8502073,0
10104557,0
1256868,0
9446197,0
5744519,0
4640305,0
2673000,0
8229799,0
1618475,0
10923443,0
8427239,0
11880268,0
10248817,0
5157122,0
10467612,0
2652861,0
9442049,0
4876892,0
116594,0
12590859,0
1324473,0
9730620,0
13163595,0
6700071,0
8008322,0
1129061,0
5006580,0
8235471,0
9050540,0
13421723,0
2369568,0
13336828,0
2383478,0
1862597,0
12975927,0
540706,0
11015071,0
10066926,0
9610105,0
9121432,0
1661634,0
9773008,0
2649442,0
6672951,0
231097,0
802613,0
13367793,0
274648,0
2875177,0
8593738,0
7733286,0
9223041,0
12187167,0
5248290,0
7547501,0
5499209,0
5531176,0
2120053,0
11756120,0
7458815,0
1020009,0
5871714,0
325356,0
4782051,0
2294523,0
10510918,0
13114021,0
4494231,0
6864257,0
1008798,0
2009280,0
11484311,0
6590215,0
2734328,0
6701757,0
6281339,0
6111925,0
6675599,0
6277438,0
7772299,0
127395,0
11286916,0
2808560,0
12226846,0
3910616,0
7448550,0
11008113,0
6817079,0
2538951,0
9793202,0
8124280,0
9127858,0
13603244,0
8673615,0
4651984,0
184574,0
3228369,0
3739497,0
7062951,0
13200489,0
5340841,0
7870943,0
6868328,0
177383,0
3901462,0
11809003,0
10009096,0
9355636,0
9365835,0
1513466,0
4685713,0
4567713,0
13342298,0
11052014,0
13099726,0
4770231,0
361267,0
9926179,0
7612658,0
1901798,0
7097024,0
6986921,0
8359871,0
13894770,0
5399625,0
6513831,0
10973272,0
9177547,0
9125118,0
4620977,0
7247582,0
2458176,0
13785568,0
3080742,0
5538472,0
3723498,0
12584726,0
10228306,0
12076959,0
9849207,0
5802650,0
967561,0
4314416,0
7743987,0
10568744,0
367782,0
3054529,0
5932322,0
9469322,0
11062877,0
3075204,0
6147884,0
9326562,0
6448351,0
11932624,0
124269,0
3134235,0
7192115,0
6734726,0
13500530,0
2021015,0
2530039,0
6446634,0
6418130,0
8810774,0
13614534,0
5388902,0
12519477,0
12282384,0
10046721,0
8369083,0
1158708,0
3628576,0
9489689,0
12374112,0
10946420,0
9687853,0
1914859,0
3584556,0
2633935,0
621803,0
978295,0
11623310,0
9705529,0
11332973,0
1902737,0
10970508,0
171382,0
5343832,0
12771227,0
5723530,0
2733410,0
7609437,0
5263328,0
5810168,0
564063,0
9766941,0
57449,0
6387482,0
13862498,0
4817888,0
8039633,0
1776710,0
2670974,0
8298645,0
9312158,0
680088,0
11975515,0
13451799,0
2052032,0
2769730,0
12925567,0
11572902,0
3375871,0
5474389,0
3931419,0
8192467,0
305491,0
9810863,0
3484292,0
9006138,0
8923867,0
5107042,0
9254811,0
13847702,0
4621058,0
10470951,0
407775,0
7870059,0
3504263,0
12607225,0
9176331,0
8679202,0
5482778,0
2763188,0
13589729,0
845870,0
6001325,0
12643587,0
11512776,0
1960753,0
985686,0
2481217,0
3473570,0
10575086,0
2622889,0
7224514,0
2028477,0
11036839,0
8141756,0
1883829,0
13070907,0
624417,0
7795692,0
12180429,0
5931330,0
3343150,0
6393673,0
11864594,0
5928657,0
11598087,0
1713104,0
4435120,0
8965057,0
10890533,0
13292872,0
7106712,0
7022546,0
8221576,0
13353183,0
6694588,0
1123888,0
8458962,0
1655825,0
12525415,0
13704067,0
4240062,0
1684553,0
6210506,0
10200997,0
4804022,0
5018246,0
6684687,0
12428455,0
8173382,0
6041229,0
11762657,0
12044802,0
745067,0
6177734,0
6849042,0
5483685,0
5772691,0
7785618,0
1062828,0
4726671,0
2686810,0
2332417,0
2321135,0
6461867,0
12809161,0
6952231,0
9083374,0
12017959,0
12634077,0
733705,0
3032629,0
13836438,0
6046354,0
8217565,0
3645304,0
2768430,0
7984852,0
11259931,0
13792152,0
2768007,0
5262173,0
10710663,0
10896242,0
8956674,0
4275685,0
9259575,0
9078694,0
8124480,0
11767615,0
1757977,0
295476,0
5719525,0
1054289,0
3055894,0
12505316,0
